start_time,end_time,wav_file,emotion,val,act,dom
110.39,117.04,Ses04F_impro07_F024,hap,3.5,4.0,3.5
122.9,124.99,Ses04F_impro07_F027,hap,4.0,4.0,4.0
125.02,127.32,Ses04F_impro07_F028,hap,4.5,3.5,3.5
127.8,130.42,Ses04F_impro07_F029,hap,4.0,3.5,3.5
133.28,137.9,Ses04F_impro07_F030,hap,4.5,4.5,4.5
139.15,141.46,Ses04F_impro07_F031,hap,3.5,4.0,3.5
141.51,143.61,Ses04F_impro07_F032,hap,3.5,4.0,3.0
144.92,146.39,Ses04F_impro07_F033,hap,4.5,4.0,3.0
164.26,166.54,Ses04F_impro07_F035,hap,4.0,3.5,3.5
181.07,182.12,Ses04F_impro07_F036,hap,4.5,4.5,3.5
186.95,189.66,Ses04F_impro07_F038,hap,3.5,3.0,3.0
192.16,195.31,Ses04F_impro07_F039,hap,4.5,4.0,4.0
199.68,202.65,Ses04F_impro07_F040,hap,4.0,3.5,3.5
204.54,207.21,Ses04F_impro07_F041,hap,3.5,4.5,3.5
208.53,210.02,Ses04F_impro07_F042,hap,4.0,3.0,2.5
220.68,222.13,Ses04F_impro07_F044,hap,4.5,4.0,3.5
239.87,241.32,Ses04F_impro07_F047,hap,3.5,3.0,3.0
242.95,247.06,Ses04F_impro07_F048,hap,4.0,3.0,3.5
249.83,255.87,Ses04F_impro07_F049,hap,4.0,3.0,3.0
255.93,258.38,Ses04F_impro07_F050,hap,3.5,3.0,3.0
259.31,262.95,Ses04F_impro07_F051,hap,4.0,3.0,3.0
264.12,266.75,Ses04F_impro07_F052,hap,4.5,4.0,3.5
295.88,301.19,Ses04F_impro07_F058,hap,4.5,3.5,3.5
302.82,304.6,Ses04F_impro07_F059,hap,3.5,2.0,3.0
305.36,306.6,Ses04F_impro07_F060,hap,4.0,3.0,4.0
307.32,309.12,Ses04F_impro07_F061,hap,4.0,4.0,3.5
309.43,310.83,Ses04F_impro07_F062,hap,4.0,3.0,3.0
311.66,314.29,Ses04F_impro07_F063,hap,4.0,3.5,4.0
314.4017,316.2543,Ses04F_impro07_F064,hap,4.0,3.5,3.0
316.58,317.72,Ses04F_impro07_F065,hap,4.5,4.5,3.5
318.74,328.39,Ses04F_impro07_F066,hap,3.5,3.5,3.5
337.43,340.94,Ses04F_impro07_F070,hap,4.5,4.0,3.5
366.87,377.05,Ses04F_impro07_F074,hap,4.5,4.0,4.5
399.61,402.67,Ses04F_impro07_F078,hap,4.5,4.0,4.0
403.41,404.54,Ses04F_impro07_F079,hap,4.0,4.0,3.5
2.41,5.28,Ses04F_impro07_M000,neu,3.5,3.0,3.0
6.62,7.98,Ses04F_impro07_M001,hap,3.5,3.5,3.0
18.69,21.4,Ses04F_impro07_M005,hap,4.5,4.5,4.0
22.99,25.84,Ses04F_impro07_M006,hap,4.5,4.5,4.5
40.85,45.6,Ses04F_impro07_M009,neu,3.5,3.0,3.5
55.83,59.18,Ses04F_impro07_M013,neu,4.0,2.5,3.5
69.21,71.32,Ses04F_impro07_M016,neu,4.0,2.5,2.0
71.67,75.2,Ses04F_impro07_M017,neu,4.0,2.5,3.5
76.52,78.27,Ses04F_impro07_M018,neu,3.0,2.0,2.5
82.22,83.86,Ses04F_impro07_M019,neu,3.5,3.0,3.0
83.89,85.33,Ses04F_impro07_M020,neu,3.5,2.5,2.5
90.36,98.61,Ses04F_impro07_M021,neu,3.5,3.0,4.0
101.47,103.24,Ses04F_impro07_M022,neu,3.0,3.0,2.5
103.27,104.84,Ses04F_impro07_M023,neu,3.5,3.5,2.5
114.53,120.72,Ses04F_impro07_M026,neu,4.0,3.0,3.0
124.31,125.35,Ses04F_impro07_M028,hap,4.0,3.5,3.5
135.05,137.84,Ses04F_impro07_M031,neu,4.0,3.5,2.5
137.8732,140.69,Ses04F_impro07_M032,neu,4.0,3.0,3.0
140.75,141.79,Ses04F_impro07_M033,neu,3.0,3.0,2.5
141.81,146.29,Ses04F_impro07_M034,hap,3.5,3.5,3.5
146.38,150.89,Ses04F_impro07_M035,neu,3.5,3.0,2.5
153.25,157.6043,Ses04F_impro07_M036,hap,4.0,3.0,4.0
157.62,165.92,Ses04F_impro07_M037,hap,3.5,3.5,3.0
166.43,172.88,Ses04F_impro07_M038,hap,3.0,3.0,3.0
172.93,181.78,Ses04F_impro07_M039,hap,4.0,3.5,4.0
181.83,183.22,Ses04F_impro07_M040,hap,4.0,2.5,2.5
185.33,187.45,Ses04F_impro07_M041,hap,3.5,3.5,2.5
189.36,192.42,Ses04F_impro07_M042,hap,3.5,3.5,4.0
193.56,200.9,Ses04F_impro07_M043,hap,3.5,3.0,4.0
202.25,204.97,Ses04F_impro07_M044,neu,3.5,3.0,3.0
205.55,208.69,Ses04F_impro07_M045,hap,4.0,3.0,3.5
208.98,211.34,Ses04F_impro07_M046,hap,3.5,3.0,3.0
227.61,232.27,Ses04F_impro07_M049,hap,4.0,4.5,4.0
233.38,240.37,Ses04F_impro07_M050,hap,3.0,3.0,3.0
240.46,243.75,Ses04F_impro07_M051,neu,3.5,3.0,2.5
277.76,279.3,Ses04F_impro07_M057,neu,3.0,2.5,2.5
280.32,284.39,Ses04F_impro07_M058,neu,3.0,3.5,3.0
284.92,287.7,Ses04F_impro07_M059,neu,3.0,3.0,3.5
288.75,290.95,Ses04F_impro07_M060,neu,3.5,3.0,3.0
291.0026,296.67,Ses04F_impro07_M061,neu,3.5,2.5,3.0
300.36,303.13,Ses04F_impro07_M062,neu,3.5,2.5,3.0
304.32,305.55,Ses04F_impro07_M063,neu,2.5,2.0,2.5
306.23,307.72,Ses04F_impro07_M064,neu,4.0,3.5,3.5
310.45,312.05,Ses04F_impro07_M066,neu,4.0,2.5,2.5
312.4,314.44,Ses04F_impro07_M067,neu,4.0,3.0,3.0
317.6239,318.9403,Ses04F_impro07_M070,hap,3.5,2.5,2.5
326.23,331.65,Ses04F_impro07_M071,neu,3.0,3.0,3.5
331.92,334.76,Ses04F_impro07_M072,neu,3.0,2.0,3.5
336.42,337.64,Ses04F_impro07_M073,neu,4.0,2.5,3.0
346.81,350.66,Ses04F_impro07_M076,neu,3.5,3.0,2.5
350.73,355.54,Ses04F_impro07_M077,neu,3.5,2.5,3.5
362.7,367.6,Ses04F_impro07_M079,neu,3.5,3.0,3.5
375.6,384.01,Ses04F_impro07_M080,neu,3.5,3.0,3.5
390.56,393.11,Ses04F_impro07_M082,neu,3.0,3.0,2.5
6.45,10.35,Ses04F_impro08_F000,hap,4.0,3.0,2.5
32.17,38.47,Ses04F_impro08_F001,neu,4.0,2.5,2.5
51.36,53.74,Ses04F_impro08_F002,neu,3.0,2.5,2.5
59.45,65.4122,Ses04F_impro08_F004,neu,3.0,2.5,2.5
66.9,71.5113,Ses04F_impro08_F005,neu,3.5,2.5,2.5
77.87,80.82,Ses04F_impro08_F006,neu,3.5,2.5,2.0
104.36,118.33,Ses04F_impro08_F008,neu,4.0,2.5,2.5
124.02,131.52,Ses04F_impro08_F009,neu,4.0,3.0,2.5
236.34,238.73,Ses04F_impro08_F023,ang,4.0,3.5,3.0
20.01,25.66,Ses04F_impro08_M001,neu,2.5,2.0,3.0
118.44,124.42,Ses04F_impro08_M012,neu,2.5,2.5,2.5
129.45,138.09,Ses04F_impro08_M013,ang,2.0,4.0,4.0
138.12,144.3546,Ses04F_impro08_M014,ang,2.0,4.5,4.0
144.38,155.93,Ses04F_impro08_M015,ang,2.0,4.5,3.5
157.06,163.64,Ses04F_impro08_M016,ang,2.0,4.5,4.5
168.21,172.1,Ses04F_impro08_M017,ang,2.0,3.5,4.5
172.1,174.98,Ses04F_impro08_M018,ang,2.5,3.5,4.5
175.0,182.38,Ses04F_impro08_M019,ang,2.5,4.0,4.5
194.34,197.29,Ses04F_impro08_M022,ang,2.0,3.0,4.0
199.08,205.64,Ses04F_impro08_M023,ang,1.5,4.0,4.5
205.64,209.57,Ses04F_impro08_M024,ang,2.0,4.0,4.0
14.92,17.16,Ses04M_impro01_F000,neu,3.0,2.5,3.0
33.07,35.88,Ses04M_impro01_F001,neu,3.0,2.5,3.5
36.29,41.44,Ses04M_impro01_F002,neu,3.0,2.5,3.0
92.61,95.87,Ses04M_impro01_F012,neu,3.5,3.5,4.0
133.02,137.43,Ses04M_impro01_F018,ang,1.5,3.5,4.5
138.05,142.4822,Ses04M_impro01_F019,ang,2.0,3.5,4.0
150.0875,154.09,Ses04M_impro01_F021,ang,2.0,3.5,4.0
4.04,15.37,Ses04M_impro01_M000,neu,2.5,3.5,3.5
35.42,36.74,Ses04M_impro01_M003,neu,3.0,3.0,3.0
122.0334,123.81,Ses04M_impro01_M018,ang,1.5,3.5,4.5
146.51,150.53,Ses04M_impro01_M024,ang,1.5,3.5,4.0
97.0,103.59,Ses04M_impro02_F009,sad,1.5,3.5,3.5
226.15,228.5558,Ses04M_impro02_F020,sad,2.0,1.5,1.5
231.17,236.12,Ses04M_impro02_F021,ang,1.5,2.5,3.0
5.36,8.98,Ses04M_impro02_M000,sad,2.5,2.0,1.5
69.49,73.37,Ses04M_impro02_M008,neu,2.0,2.5,2.5
30.52,34.34,Ses04M_impro03_F002,hap,4.5,3.5,4.5
49.84,55.0554,Ses04M_impro03_F003,hap,4.5,4.0,4.0
58.03,59.78,Ses04M_impro03_F004,hap,4.0,3.0,3.5
65.14,68.56,Ses04M_impro03_F005,hap,4.5,3.5,4.0
73.62,79.83,Ses04M_impro03_F006,hap,4.0,4.5,4.5
82.87,84.8,Ses04M_impro03_F007,hap,4.0,3.0,4.0
99.83,103.34,Ses04M_impro03_F008,hap,4.5,3.5,3.5
103.89,108.46,Ses04M_impro03_F009,hap,4.0,3.5,3.5
110.8553,113.25,Ses04M_impro03_F010,hap,4.5,4.0,3.5
126.36,131.12,Ses04M_impro03_F011,hap,4.0,3.5,3.0
131.14,133.7004,Ses04M_impro03_F012,hap,4.0,3.5,3.5
156.51,160.29,Ses04M_impro03_F015,hap,4.0,4.0,3.5
163.88,166.98,Ses04M_impro03_F016,hap,4.5,4.5,4.5
175.25,180.18,Ses04M_impro03_F017,hap,4.0,3.5,3.5
187.57,191.5,Ses04M_impro03_F019,hap,4.0,3.5,4.0
250.65,254.55,Ses04M_impro03_F024,hap,5.0,3.5,4.0
255.72,259.41,Ses04M_impro03_F025,hap,4.5,4.0,4.0
29.03,30.99,Ses04M_impro03_M002,hap,4.5,3.0,4.5
54.75,58.48,Ses04M_impro03_M005,hap,4.0,3.0,3.0
59.4344,65.86,Ses04M_impro03_M006,hap,4.0,3.0,4.0
67.81,74.05,Ses04M_impro03_M007,hap,3.5,3.0,3.0
74.39,84.13,Ses04M_impro03_M008,hap,4.0,4.0,4.0
84.31,91.09,Ses04M_impro03_M009,hap,3.5,2.5,3.0
101.1,104.47,Ses04M_impro03_M011,hap,4.0,3.5,3.0
129.68,131.06,Ses04M_impro03_M015,hap,4.0,2.5,2.5
136.99,142.99,Ses04M_impro03_M017,hap,4.0,3.5,3.5
159.7195,165.42,Ses04M_impro03_M019,hap,3.5,4.0,4.0
165.62,177.2881,Ses04M_impro03_M020,hap,4.5,4.0,4.0
177.32,186.4,Ses04M_impro03_M021,hap,4.0,4.0,4.0
186.95,188.77,Ses04M_impro03_M022,hap,4.0,2.5,2.5
189.44,200.2371,Ses04M_impro03_M023,hap,3.5,4.0,4.0
200.2763,217.5,Ses04M_impro03_M024,hap,4.5,4.0,5.0
217.5292,229.46,Ses04M_impro03_M025,hap,4.0,3.5,4.0
229.48,230.94,Ses04M_impro03_M026,hap,3.5,3.0,2.5
239.45,246.69,Ses04M_impro03_M028,hap,4.5,3.5,3.5
246.72,252.38,Ses04M_impro03_M029,hap,4.5,4.0,4.0
252.67,259.24,Ses04M_impro03_M030,hap,4.5,3.0,3.5
259.3139,265.93,Ses04M_impro03_M031,neu,4.0,3.0,3.0
35.3735,38.55,Ses04M_impro04_F000,neu,3.0,1.6667,2.3333
55.8,58.01,Ses04M_impro04_F001,neu,3.0,2.6667,2.6667
58.01,61.47,Ses04M_impro04_F002,neu,3.0,2.3333,2.6667
69.0,74.24,Ses04M_impro04_F003,neu,3.0,3.0,3.0
74.24,76.81,Ses04M_impro04_F004,neu,3.0,2.6667,2.6667
89.52,99.51,Ses04M_impro04_F005,neu,3.3333,2.6667,3.0
109.09,111.63,Ses04M_impro04_F006,neu,3.0,2.0,3.3333
111.63,118.5,Ses04M_impro04_F007,neu,3.0,2.6667,3.6667
131.95,141.64,Ses04M_impro04_F008,neu,3.3333,2.3333,3.3333
144.61,147.65,Ses04M_impro04_F009,neu,3.3333,2.6667,2.3333
160.11,162.83,Ses04M_impro04_F011,neu,3.0,2.6667,3.0
163.05,164.83,Ses04M_impro04_F012,neu,3.0,2.0,3.0
165.39,168.72,Ses04M_impro04_F013,neu,4.0,3.0,3.0
190.59,195.43,Ses04M_impro04_F015,neu,3.3333,2.6667,3.3333
198.9,201.9,Ses04M_impro04_F016,neu,3.3333,2.6667,3.6667
203.47,204.9301,Ses04M_impro04_F017,neu,4.6667,3.6667,2.0
52.91,57.0,Ses04M_impro04_M004,neu,2.6667,3.0,2.6667
188.77,191.83,Ses04M_impro04_M020,neu,3.6667,3.0,2.3333
195.3,199.72,Ses04M_impro04_M021,neu,2.6667,2.6667,2.3333
202.2,205.9,Ses04M_impro04_M022,neu,4.0,2.0,2.6667
6.17,8.24,Ses04M_impro05_F000,neu,4.0,2.0,2.5
12.71,14.7,Ses04M_impro05_F001,neu,3.5,2.0,1.5
16.78,18.57,Ses04M_impro05_F002,neu,2.5,2.0,2.0
18.64,19.49,Ses04M_impro05_F003,neu,3.0,1.5,1.5
64.405,69.28,Ses04M_impro05_F006,neu,3.0,2.0,2.5
69.3126,73.04,Ses04M_impro05_F007,neu,2.5,2.5,2.5
73.04,76.7,Ses04M_impro05_F008,neu,3.0,2.0,2.5
77.5,79.64,Ses04M_impro05_F009,neu,3.0,2.0,2.5
89.87,92.7589,Ses04M_impro05_F010,neu,4.0,2.0,2.5
112.32,114.15,Ses04M_impro05_F013,neu,3.0,2.0,3.0
135.65,139.2448,Ses04M_impro05_F017,neu,3.0,3.0,2.5
143.46,147.47,Ses04M_impro05_F019,neu,3.0,2.0,2.5
148.43,151.23,Ses04M_impro05_F020,neu,3.0,2.5,2.5
258.86,261.53,Ses04M_impro05_F036,neu,3.5,2.0,3.0
268.4,273.51,Ses04M_impro05_F037,neu,3.0,3.0,3.0
73.41,75.31,Ses04M_impro05_M008,ang,2.5,2.5,3.5
75.35,77.84,Ses04M_impro05_M009,ang,2.5,2.5,3.0
78.31,81.46,Ses04M_impro05_M010,ang,3.0,2.5,3.0
81.46,82.89,Ses04M_impro05_M011,ang,3.0,2.5,3.5
98.45,103.84,Ses04M_impro05_M014,ang,3.0,3.0,3.5
104.72,111.12,Ses04M_impro05_M015,ang,3.0,3.0,4.0
111.1763,112.7157,Ses04M_impro05_M016,ang,2.5,2.0,2.0
113.67,122.36,Ses04M_impro05_M017,ang,3.0,3.0,3.5
122.39,126.68,Ses04M_impro05_M018,ang,3.5,3.5,3.0
147.12,151.5,Ses04M_impro05_M022,ang,3.0,3.5,3.5
187.59,191.52,Ses04M_impro05_M026,ang,3.0,3.5,3.5
271.71,273.43,Ses04M_impro05_M038,ang,2.5,3.5,3.5
278.42,282.15,Ses04M_impro05_M039,ang,2.0,3.5,3.5
309.78,313.22,Ses04M_impro05_M044,ang,3.0,2.5,2.5
313.51,318.9022,Ses04M_impro05_M045,ang,3.0,3.0,3.5
9.0835,12.26,Ses04M_impro06_F000,sad,3.0,2.0,1.5
14.66,17.13,Ses04M_impro06_F001,sad,2.5,2.0,1.5
17.23,22.51,Ses04M_impro06_F002,sad,2.0,2.0,2.0
44.56,49.5,Ses04M_impro06_F003,sad,2.5,2.0,2.5
51.48,56.8564,Ses04M_impro06_F004,sad,3.0,3.0,3.0
57.33,60.57,Ses04M_impro06_F005,sad,3.0,2.5,2.0
72.03,76.62,Ses04M_impro06_F006,sad,2.0,2.5,2.5
80.9,86.48,Ses04M_impro06_F007,sad,2.0,2.0,2.0
111.02,118.87,Ses04M_impro06_F008,sad,2.0,3.0,3.0
132.72,144.7998,Ses04M_impro06_F009,sad,2.0,3.0,2.5
147.18,150.34,Ses04M_impro06_F010,sad,2.5,2.5,3.0
160.97,166.16,Ses04M_impro06_F011,sad,3.0,2.5,3.0
175.68,190.69,Ses04M_impro06_F012,sad,2.5,3.5,3.5
220.51,225.94,Ses04M_impro06_F014,sad,3.0,2.5,2.5
241.02,246.67,Ses04M_impro06_F015,sad,3.0,2.5,2.5
265.54,270.3748,Ses04M_impro06_F016,sad,3.0,2.5,2.5
289.17,291.1846,Ses04M_impro06_F017,sad,2.5,2.0,1.5
304.47,311.0742,Ses04M_impro06_F018,sad,2.5,2.5,2.5
311.12,319.52,Ses04M_impro06_F019,sad,3.5,2.5,3.0
17.02,19.1226,Ses04M_impro06_M000,sad,2.5,2.0,2.0
22.12,33.71,Ses04M_impro06_M001,sad,2.0,2.5,3.0
34.11,44.56,Ses04M_impro06_M002,sad,2.0,2.5,2.5
49.0336,50.63,Ses04M_impro06_M003,sad,2.5,1.5,1.5
56.52,57.87,Ses04M_impro06_M004,sad,2.5,1.5,1.5
63.94,69.04,Ses04M_impro06_M005,sad,2.0,2.0,2.5
91.11,97.43,Ses04M_impro06_M006,sad,2.0,2.5,2.0
100.67,105.46,Ses04M_impro06_M007,sad,2.5,2.0,2.5
118.6,130.71,Ses04M_impro06_M008,sad,2.0,1.5,2.5
145.39,148.16,Ses04M_impro06_M009,sad,3.0,2.0,2.0
150.58,163.45,Ses04M_impro06_M010,sad,2.0,2.0,2.5
191.48,198.52,Ses04M_impro06_M011,sad,1.5,2.0,2.0
202.14,210.21,Ses04M_impro06_M012,sad,2.0,2.0,2.5
211.46,220.33,Ses04M_impro06_M013,sad,2.0,2.0,3.0
235.92,239.49,Ses04M_impro06_M014,sad,2.0,2.0,2.0
246.13,252.78,Ses04M_impro06_M015,sad,2.0,2.0,2.0
255.55,263.25,Ses04M_impro06_M016,sad,2.0,2.0,2.5
270.36,273.18,Ses04M_impro06_M017,sad,2.5,2.0,1.5
281.0,288.37,Ses04M_impro06_M018,sad,2.0,2.5,3.0
290.54,300.1,Ses04M_impro06_M019,sad,2.5,3.0,3.0
320.61,323.13,Ses04M_impro06_M020,sad,2.0,2.5,1.0
23.05,24.93,Ses04M_impro07_F002,hap,5.0,4.5,4.0
24.93,27.31,Ses04M_impro07_F003,hap,5.0,4.5,4.5
43.84,53.07,Ses04M_impro07_F004,hap,4.5,3.5,4.5
66.84,68.01,Ses04M_impro07_F006,hap,4.0,3.0,3.5
68.19,69.29,Ses04M_impro07_F007,hap,4.0,3.0,3.5
69.44,72.57,Ses04M_impro07_F008,hap,4.0,3.0,3.5
78.32,81.5371,Ses04M_impro07_F009,hap,4.0,4.0,4.0
81.54,83.31,Ses04M_impro07_F010,hap,3.5,3.0,3.5
92.66,95.3147,Ses04M_impro07_F011,hap,4.5,4.0,4.5
98.86,101.29,Ses04M_impro07_F012,hap,4.5,3.5,4.0
108.84,111.38,Ses04M_impro07_F013,hap,4.5,4.5,4.0
112.09,116.92,Ses04M_impro07_F014,hap,4.5,4.0,4.5
120.56,123.941,Ses04M_impro07_F015,hap,4.0,4.0,4.0
126.12,129.19,Ses04M_impro07_F016,hap,4.5,4.0,4.0
130.25,132.55,Ses04M_impro07_F017,hap,4.5,4.0,4.0
144.62,146.05,Ses04M_impro07_F018,hap,4.5,4.0,4.0
171.1,173.99,Ses04M_impro07_F022,hap,4.5,4.5,4.5
178.48,181.55,Ses04M_impro07_F023,neu,4.0,3.5,3.5
199.1,201.62,Ses04M_impro07_F026,neu,3.5,2.5,3.0
202.73,206.6762,Ses04M_impro07_F027,hap,4.5,4.0,4.5
251.0,252.81,Ses04M_impro07_F036,neu,2.5,3.0,3.0
259.66,261.08,Ses04M_impro07_F037,neu,3.5,4.0,3.5
7.29,18.97,Ses04M_impro07_M000,hap,4.0,3.5,4.0
18.99,21.72,Ses04M_impro07_M001,hap,4.0,3.5,3.5
21.77,23.5899,Ses04M_impro07_M002,hap,4.5,3.5,3.5
25.33,30.1,Ses04M_impro07_M003,hap,4.0,3.5,4.0
30.1,32.57,Ses04M_impro07_M004,hap,4.0,3.0,3.5
60.33,67.38,Ses04M_impro07_M007,hap,3.5,4.0,4.0
67.53,68.72,Ses04M_impro07_M008,hap,4.0,2.5,3.0
68.9,70.33,Ses04M_impro07_M009,hap,3.5,2.5,2.5
71.77,78.31,Ses04M_impro07_M010,hap,3.5,3.0,4.0
78.31,81.5131,Ses04M_impro07_M011,hap,3.5,3.5,3.5
81.52,87.5,Ses04M_impro07_M012,hap,3.5,3.0,3.5
87.5,93.28,Ses04M_impro07_M013,hap,4.5,4.0,4.5
93.31,102.26,Ses04M_impro07_M014,hap,4.5,4.5,4.5
102.27,110.74,Ses04M_impro07_M015,hap,5.0,5.0,4.0
134.28,139.97,Ses04M_impro07_M020,hap,3.5,3.5,4.0
139.9763,145.08,Ses04M_impro07_M021,hap,4.0,3.0,4.0
167.4159,171.6,Ses04M_impro07_M025,neu,3.0,2.5,3.5
173.15,179.01,Ses04M_impro07_M026,neu,3.0,3.0,3.5
197.68,199.64,Ses04M_impro07_M029,neu,3.0,2.5,3.5
200.81,203.14,Ses04M_impro07_M030,neu,4.0,2.5,3.0
206.3175,209.69,Ses04M_impro07_M032,neu,3.0,3.0,3.5
223.64,225.59,Ses04M_impro07_M035,neu,2.5,3.0,3.0
226.44,231.46,Ses04M_impro07_M036,neu,2.0,3.0,3.0
233.98,235.82,Ses04M_impro07_M037,neu,3.0,3.5,3.0
245.71,252.16,Ses04M_impro07_M040,neu,3.0,3.0,4.0
252.3,258.53,Ses04M_impro07_M041,neu,3.0,3.5,4.0
258.56,262.75,Ses04M_impro07_M042,neu,3.5,3.5,3.5
266.23,270.09,Ses04M_impro07_M043,neu,2.5,2.5,3.5
172.48,174.86,Ses04M_impro08_F020,neu,3.0,2.0,2.5
185.6,187.77,Ses04M_impro08_F022,hap,4.0,3.0,4.0
187.78,192.74,Ses04M_impro08_F023,hap,3.5,3.0,4.0
193.17,195.66,Ses04M_impro08_F024,hap,4.0,4.0,3.5
217.2506,218.87,Ses04M_impro08_F027,neu,3.5,3.5,2.0
219.0,223.21,Ses04M_impro08_F028,neu,3.5,2.0,2.5
228.24,229.1073,Ses04M_impro08_F030,neu,3.0,2.5,2.5
25.35,28.22,Ses04M_impro08_M001,neu,2.5,3.0,2.5
44.94,46.1,Ses04M_impro08_M004,neu,3.0,2.5,3.0
46.13,50.03,Ses04M_impro08_M005,neu,3.0,3.0,3.5
50.5313,55.79,Ses04M_impro08_M006,neu,2.5,3.0,3.0
74.73,78.06,Ses04M_impro08_M008,neu,3.0,3.0,3.5
88.03,93.41,Ses04M_impro08_M010,neu,2.5,3.0,3.5
97.69,99.38,Ses04M_impro08_M011,neu,3.5,2.5,2.5
100.42,109.07,Ses04M_impro08_M012,neu,3.0,3.0,3.0
109.0954,114.44,Ses04M_impro08_M013,neu,3.0,2.5,3.0
152.97,157.9313,Ses04M_impro08_M017,neu,3.0,3.0,3.0
170.54,177.46,Ses04M_impro08_M019,neu,3.0,3.5,3.5
177.46,183.79,Ses04M_impro08_M020,neu,3.0,3.5,3.0
184.84,186.29,Ses04M_impro08_M021,neu,3.0,2.5,2.5
187.48,188.71,Ses04M_impro08_M022,neu,3.5,2.5,3.0
191.57,194.53,Ses04M_impro08_M023,neu,3.0,3.5,3.0
194.72,198.3,Ses04M_impro08_M024,neu,3.5,3.0,2.5
199.83,209.82,Ses04M_impro08_M025,neu,3.5,4.0,3.0
210.18,214.32,Ses04M_impro08_M026,neu,3.0,4.0,2.5
214.3353,223.28,Ses04M_impro08_M027,neu,3.5,3.0,3.0
227.22,228.54,Ses04M_impro08_M028,neu,3.5,2.5,3.0
3.6132,6.17,Ses05F_impro01_F000,neu,4.0,2.5,3.0
65.34,69.58,Ses05F_impro01_F008,neu,2.0,3.5,3.5
144.68,150.7,Ses05F_impro01_F017,ang,1.5,4.0,4.0
150.95,152.51,Ses05F_impro01_F018,ang,1.5,4.0,4.0
160.01,164.82,Ses05F_impro01_F020,ang,2.0,3.0,4.0
5.78,14.78,Ses05F_impro01_M000,neu,2.5,2.5,4.0
34.11,40.88,Ses05F_impro01_M003,neu,2.0,4.0,3.5
12.3,14.48,Ses05F_impro02_F001,sad,2.0,1.5,1.5
19.0,24.66,Ses05F_impro02_F002,sad,2.0,2.5,1.5
28.8,31.1014,Ses05F_impro02_F004,sad,1.5,2.0,1.5
33.64,37.13,Ses05F_impro02_F005,sad,1.5,2.0,2.0
51.74,54.42,Ses05F_impro02_F008,sad,1.5,3.5,1.5
61.57,65.73,Ses05F_impro02_F009,sad,1.0,3.0,1.5
68.83,79.79,Ses05F_impro02_F010,sad,2.0,2.5,2.0
83.05,85.3,Ses05F_impro02_F011,sad,2.0,2.5,1.5
88.33,93.3,Ses05F_impro02_F012,sad,1.5,2.5,2.0
164.25,167.39,Ses05F_impro02_F021,sad,1.5,3.5,1.5
183.02,188.9,Ses05F_impro02_F023,sad,1.0,3.5,2.0
199.56,202.78,Ses05F_impro02_F024,sad,1.5,1.5,1.5
238.65,240.41,Ses05F_impro02_F027,sad,1.5,3.0,2.0
246.35,248.2,Ses05F_impro02_F028,sad,1.5,3.5,2.0
252.21,262.69,Ses05F_impro02_F029,sad,2.0,2.5,2.5
285.79,289.17,Ses05F_impro02_F031,sad,1.0,4.0,1.5
291.05,294.92,Ses05F_impro02_F032,sad,1.0,3.0,2.0
307.54,310.21,Ses05F_impro02_F034,sad,2.5,2.0,2.0
311.9,316.1,Ses05F_impro02_F035,sad,2.0,2.0,1.5
318.97,320.71,Ses05F_impro02_F036,sad,2.0,1.0,1.0
328.2,329.4,Ses05F_impro02_F037,sad,2.0,1.0,1.0
335.2658,343.4,Ses05F_impro02_F038,sad,1.5,3.5,1.5
7.6018,10.43,Ses05F_impro02_M000,neu,3.0,2.5,1.5
38.49,40.68,Ses05F_impro02_M004,ang,1.5,2.5,1.0
41.89,44.97,Ses05F_impro02_M005,ang,1.5,2.5,2.0
80.46,83.44,Ses05F_impro02_M010,ang,2.0,3.5,2.5
103.9163,108.13,Ses05F_impro02_M014,ang,1.5,3.5,2.5
109.4,116.86,Ses05F_impro02_M015,ang,1.5,4.0,3.5
166.05,169.52,Ses05F_impro02_M024,sad,1.5,3.5,1.5
181.75,183.73,Ses05F_impro02_M025,sad,1.0,3.5,1.0
189.28,200.16,Ses05F_impro02_M026,sad,1.5,3.5,1.5
233.41,240.23,Ses05F_impro02_M029,sad,1.5,3.0,1.0
249.9654,252.0563,Ses05F_impro02_M031,sad,1.5,1.5,1.0
262.98,264.82,Ses05F_impro02_M032,sad,1.5,3.5,1.0
269.52,278.85,Ses05F_impro02_M033,sad,1.5,3.0,1.0
280.43,286.69,Ses05F_impro02_M034,sad,2.0,2.5,1.5
289.05,291.18,Ses05F_impro02_M035,sad,1.5,3.5,1.5
293.41,299.99,Ses05F_impro02_M036,sad,1.5,3.0,2.0
332.82300000000004,335.1399,Ses05F_impro02_M041,sad,2.0,2.5,2.0
2.8098,4.5479,Ses05F_impro03_F000,hap,4.0,3.0,3.5
7.96,9.84,Ses05F_impro03_F001,hap,4.5,3.0,3.5
10.2,11.33,Ses05F_impro03_F002,hap,4.5,3.0,4.0
11.58,12.7187,Ses05F_impro03_F003,hap,4.5,3.5,4.0
13.48,14.66,Ses05F_impro03_F004,hap,4.5,3.5,4.0
16.25,18.16,Ses05F_impro03_F005,hap,4.5,3.5,4.0
24.05,25.76,Ses05F_impro03_F007,hap,4.5,3.0,4.0
26.06,30.77,Ses05F_impro03_F008,hap,4.5,4.0,3.5
